0.0625
0.0009765625
2.144467131147365
0.003227239
0.00000048, 0.89588372, -0.63137536, -0.46363267, 1.03418945, -0.37282587, -0.70642337, 0.87397075, 0.07508929, -0.96615337, 0.69772968, 0.40173227, -0.97550433, 0.31835228, 0.75838378, -0.92184560, -0.02901651, 0.92415011, -0.65680226, -0.43850205, 1.01194501, -0.35044809, -0.72584506, 0.89393360, 0.05817292, -0.94830725, 0.68303849, 0.41772480, -0.98821753, 0.33272344, 0.74743044, -0.90889089, 
0.00000620, 0.79058159, -0.35929017, -0.72197442, 1.08395889, -0.24855184, -0.77849952, 0.75422869, 0.27323750, -1.01461246, 0.54308722, 0.57715966, -0.96844995, 0.16426287, 0.84275215, -0.79293705, -0.24660571, 1.00961717, -0.54322736, -0.55778860, 0.95010836, -0.12781478, -0.87258059, 0.84084518, 0.21049974, -0.95451270, 0.50483813, 0.61691514, -0.98776201, 0.18866111, 0.83790324, -0.77988822, 
0.00001955, 0.69765142, -0.14243237, -0.86947809, 1.00036465, -0.01648395, -0.92106968, 0.70050898, 0.37781514, -0.95388429, 0.30737636, 0.78226434, -0.96457942, 0.02874034, 0.88600615, -0.63638095, -0.44431136, 1.03849284, -0.37973943, -0.69678036, 0.90193317, 0.04642343, -0.93039346, 0.69588370, 0.42189679, -0.99604868, 0.37982867, 0.72330010, -0.88078595, -0.03318757, 0.97004334, -0.69251435, 
0.00004053, 0.61563992, 0.02842073, -0.93376231, 0.83634165, 0.24865446, -1.04784718, 0.62154750, 0.48685589, -0.89268989, 0.10688052, 0.90386205, -0.86301362, -0.17655923, 0.96956167, -0.52824776, -0.55822918, 0.96774511, -0.14541309, -0.86115312, 0.86387823, 0.18730060, -0.93325058, 0.51470919, 0.62127396, -0.99511571, 0.22526673, 0.83043751, -0.77631517, -0.21231267, 1.02127198, -0.52706499, 
0.00006914, 0.54326462, 0.16108688, -0.93688138, 0.63047259, 0.49973123, -1.11563820, 0.48463845, 0.62502183, -0.85152415, -0.04527267, 0.94524479, -0.68886596, -0.40897189, 1.04216981, -0.41241089, -0.65369531, 0.87661526, 0.07005272, -0.96103539, 0.75338657, 0.37155359, -0.95774090, 0.37383395, 0.74033988, -0.90017613, 0.00664917, 0.96257475, -0.69263680, -0.34068716, 1.00186153, -0.31407854, 
0.00010538, 0.47939378, 0.26218172, -0.89632263, 0.41020449, 0.70945318, -1.10923731, 0.29045758, 0.78113505, -0.81443944, -0.17144012, 0.94141756, -0.49102340, -0.61378152, 1.05398939, -0.24760650, -0.76770841, 0.80150336, 0.23530551, -0.97961996, 0.57284568, 0.58234695, -0.98031241, 0.24422700, 0.81975084, -0.76830846, -0.20657381, 1.04771022, -0.56084729, -0.48725433, 0.98639604, -0.13246513, 
0.00014925, 0.42302869, 0.33729335, -0.82583789, 0.19442440, 0.86446567, -1.03063396, 0.05639842, 0.93088332, -0.75735934, -0.29634656, 0.92242064, -0.30383736, -0.76151684, 0.98989398, -0.03393367, -0.89169888, 0.73026925, 0.36931375, -0.94950422, 0.36909175, 0.76688743, -0.95156798, 0.08146466, 0.90426501, -0.64741770, -0.36919131, 1.05304155, -0.36423567, -0.65784990, 0.97628408, 0.02182784, 
0.00020075, 0.37328804, 0.39113255, -0.73613518, -0.00448819, 0.96090763, -0.89145753, -0.19402588, 1.04958763, -0.66170417, -0.43401738, 0.90234216, -0.13999882, -0.84925789, 0.86326734, 0.20185016, -0.99495602, 0.63411459, 0.50158210, -0.90597620, 0.18144277, 0.89125515, -0.85123596, -0.12179490, 0.99521900, -0.53614299, -0.49028790, 1.00252566, -0.14146616, -0.80752890, 0.92819311, 0.19093780, 
0.00025988, 0.32939408, 0.42766174, -0.63545298, -0.17903454, 1.00110384, -0.70783026, -0.43753737, 1.11850949, -0.51926776, -0.58548278, 0.88053725, 0.00385683, -0.88993578, 0.70004077, 0.42688951, -1.04842160, 0.49296684, 0.64682137, -0.86346672, 0.02193200, 0.95422585, -0.69415654, -0.33890241, 1.06329777, -0.40655428, -0.60059220, 0.93468197, 0.06401401, -0.89767783, 0.81545563, 0.39160933, 
0.00032663, 0.29066051, 0.45020587, -0.53003582, -0.32531523, 0.99114028, -0.49698818, -0.65454740, 1.12713220, -0.33226379, -0.74153314, 0.84735801, 0.13845619, -0.90092432, 0.52534327, 0.61609866, -1.03729458, 0.30518074, 0.79938918, -0.81509182, -0.11917762, 0.97511546, -0.51139035, -0.53413598, 1.07815601, -0.23694264, -0.71806943, 0.86829526, 0.23606649, -0.92358677, 0.64903048, 0.60238417, 
