0.000244140625
0.0625
561714710168265400000000000000000000000000000000000000000000000000000000000000000000000000
0.002387543
0.03449934, 0.11095756, 0.18676337, 0.26147103, 0.33464128, 0.40584388, 0.47466019, 0.54068555, 0.60353176, 0.66282929, 0.71822948, 0.76940658, 0.81605967, 0.85791445, 0.89472481, 0.92627432, 0.95237746, 0.97288076, 0.98766366, 0.99663923, 0.99975471, 0.99699177, 0.98836665, 0.97393008, 0.95376694, 0.92799578, 0.89676814, 0.86026763, 0.81870886, 0.77233620, 0.72142232, 0.66626657, 0.60719327, 0.54454975, 0.47870436, 0.41004426, 0.33897316, 0.26590893, 0.19128121, 0.11552877, 0.03909705, -0.03756457, -0.11400530, -0.18977571, -0.26443025, -0.33752999, -0.40864510, -0.47735743, -0.54326296, -0.60597419, -0.66512237, -0.72035973, -0.77136147, -0.81782772, -0.85948526, -0.89608914, -0.92742414, -0.95330602, -0.97358260, -0.98813465, -0.99687660, -0.99975706, -0.99675909, -0.98790032, -0.97323283, -0.95284286, -0.92685032, -0.89540803, -0.85870086, -0.81694466, -0.77038493, -0.71929545, -0.66397661, -0.60475369, -0.54197490, -0.47600937, -0.40724497, -0.33608603, -0.26295095, -0.18826976, -0.11248156, -0.03603200, 0.04062944, 0.11705197, 0.19278626, 0.26738699, 0.34041552, 0.41144246, 0.48005017, 0.54583526, 0.60841091, 0.66740919, 0.72248320, 0.77330911, 0.81958807, 0.86104797, 0.89744503, 0.92856524, 0.95422561, 0.97427527, 0.98859633, 0.99710458, 0.99975000, 0.99651703, 0.98742468, 0.97252641, 0.95190982, 0.92569614, 0.89403949, 0.85712602, 0.81517276, 0.76842641, 0.71716181, 0.66168041, 0.60230842, 0.53939494, 0.47330989, 0.40444184, 0.33319574, 0.25999049, 0.18525654, 0.10943330, 0.03296661, -0.04369392, -0.12009754, -0.19579500, -0.27034121, -0.34329785, -0.41423595, -0.48273840, -0.54840242, -0.61084191, -0.66968973, -0.72459988, -0.77524947, -0.82134071, -0.86260259, -0.89879247, -0.92969759, -0.95513622, -0.97495877, -0.98904871, -0.99732318, -0.99973354, -0.99626559, -0.98693975, -0.97181084, -0.95096782, -0.92453324, -0.89266254, -0.85554310, -0.81339320, -0.76646065, -0.71502143, -0.65937798, -0.59985748, -0.53680990, -0.47060595, -0.40163491, -0.33030232, -0.25702759, -0.18224157, -0.10638400, -0.02990091, 0.04675800, 0.12314197, 0.19880189, 0.27329288, 0.34617695, 0.41702555, 0.48542209, 0.55096442, 0.61326716, 0.67196397, 0.72670973, 0.77718254, 0.82308562, 0.86414908, 0.90013146, 0.93082119, 0.95603783, 0.97563310, 0.98949178, 0.99753240, 0.99970766, 0.99600478, 0.98644553, 0.97108612, 0.95001687, 0.92336164, 0.89127718, 0.85395214, 0.81160598, 0.76448768, 0.71287431, 0.65706934, 0.59740089, 0.53421981, 0.46789759, 0.39882420, 0.32740578, 0.25406226, 0.17922489, 0.10333370, 0.02683493, -0.04982163, -0.12618525, -0.20180692, -0.27624199, -0.34905279, -0.41981121, -0.48810121, -0.55352123, -0.61568663, -0.67423188, -0.72881274, -0.77910829, -0.82482278, -0.86568744, -0.90146197, -0.93193604, -0.95693045, -0.97629824, -0.98992554, -0.99773222, -0.99967237, -0.99573459, -0.98594203, -0.97035227, -0.94905697, -0.92218135, -0.88988344, -0.85235313, -0.80981111, -0.76250752, -0.71072049, -0.65475452, -0.59493868, -0.53162469, -0.46518483, -0.39600974, -0.32450617, -0.25109454, -0.17620652, -0.10028243, -0.02376869, 0.05288480, 0.12922734, 0.20481004, 0.27918849, 0.35192535, 0.42259293, 0.49077573, 0.55607284, 0.61810031, 0.67649345, 0.73090890, 0.78102670, 0.82655218, 0.86721765, 0.90278400, 0.93304211, 0.95781406, 0.97695420, 0.99034998, 0.99792265, 0.99962767, 0.99545503, 0.98542924, 0.96960928, 0.94808814, 0.92099238, 0.88848132, 0.85074611, 0.80800863, 0.76052018, 0.70855997, 0.65243353, 0.59247087, 0.52902457, 0.46246768, 0.39319154, 0.32160350, 0.24812446, 0.17318650, 0.09723022, 0.02070224, -0.05594747, -0.13226821, -0.20781124, -0.28213236, -0.35479459, -0.42537067, -0.49344563, -0.55861921, -0.62050818, -0.67874865, -0.73299817, -0.78293777, -0.82827380, -0.86873970, -0.90409753, -0.93413940, -0.95868865, -0.97760096, -0.99076510, -0.99810369, -0.99957357, -0.99516610, -0.98490718, -0.96885716, -0.94711039, -0.91979474, -0.88707083, -0.84913107, -0.80619854, -0.75852567, -0.70639278, -0.65010640, -0.58999749, -0.52641947, -0.45974618, -0.39036965, -0.31869780, -0.24515205, -0.17016484, -0.09417709, -0.01763558, 0.05900961, 0.13530784, 0.21081048, 0.28507358, 0.35766049, 0.42814441, 0.49611089, 0.56116032, 0.62291020, 0.68099746, 0.73508054, 0.78484146, 0.82998762, 0.87025357, 0.90540255, 0.93522789, 0.95955422, 0.97823851, 0.99117090, 0.99827534, 0.99951006, 0.99486780, 0.98437586, 0.96809592, 0.94612372, 0.91858845, 0.88565200, 0.84750805, 0.80438086, 0.75652403, 0.70421895, 0.64777316, 0.58751855, 0.52380942, 0.45702036, 0.38754408, 0.31578910, 0.24217733, 0.16714158, 0.09112307, 0.01456877, -0.06207120, -0.13834620, -0.21380774, -0.28801212, -0.36052303, -0.43091411, -0.49877148, -0.56369615, -0.62530636, -0.68323985, -0.73715600, -0.78673777, -0.83169363, -0.87175925, -0.90669905, -0.93630758, -0.96041076, -0.97886686, -0.99156736, -0.99843758, -0.99943713, -0.99456013, -0.98383526, -0.96732557, -0.94512815, -0.91737351, -0.88422483, -0.84587704, -0.80255562, -0.75451527, -0.70203849, -0.64543382, -0.58503408, -0.52119443, -0.45429023, -0.38471487, -0.31287743, -0.23920032, -0.16411675, -0.08806820, -0.01150181, 0.06513220, 0.14138325, 0.21680298, 0.29094794, 0.36338217, 0.43367976, 0.50142738, 0.56622667, 0.62769663, 0.68547582, 0.73922451, 0.78862667, 0.83339181, 0.87325672, 0.90798701, 0.93737846, 0.96125826, 0.97948600, 0.99195449, 0.99859043, 0.99935481, 0.99424311, 0.98328541, 0.96654612, 0.94412368, 0.91614993, 0.88278934, 0.84423808, 0.80072281, 0.75249941, 0.69985142, 0.64308840, 0.58254411, 0.51857454, 0.45155583, 0.38188203, 0.30996282, 0.23622107, 0.16109038, 0.08501249, 0.00843475, -0.06819259, -0.14441897, -0.21979618, -0.29388103, -0.36623789, -0.43644133, -0.50407855, -0.56875186, -0.63008100, -0.68770534, -0.74128607, -0.79050815, -0.83508215, -0.87474598, -0.90926643, -0.93844052, -0.96209671, -0.98009591, -0.99233229, -0.99873389, -0.99926307, -0.99391673, -0.98272630, -0.96575757, -0.94311033, -0.91491773, -0.88134554, -0.84259117, -0.79888247, -0.75047647, -0.69765776, -0.64073693, -0.58004865, -0.51594977, -0.44881717, -0.37904560, -0.30704529, -0.23323959, -0.15806248, -0.08195599, -0.00536760, 0.07125234, 0.14745333, 0.22278732, 0.29681135, 0.36909017, 0.43919879, 0.50672498, 0.57127171, 0.63245943, 0.68992838, 0.74334065, 0.79238219, 0.83676462, 0.87622700, 0.91053729, 0.93949375, 0.96292611, 0.98069660, 0.99270074, 0.99886794, 0.99916193, 0.99358099, 0.98215794, 0.96495993, 0.94208810, 0.91367692, 0.87989345, 0.84093632, 0.79703462, 0.74844646, 0.69545754, 0.63837942, 0.57754773, 0.51332014, 0.44607430, 0.37620560, 0.30412487, 0.23025592, 0.15503310, 0.07889871, 0.00230041, -0.07431142, -0.15048631, -0.22577636, -0.29973887, -0.37193897, -0.44195211, -0.50936664, -0.57378617, -0.63483191, -0.69214493, -0.74538824, -0.79424877, -0.83843922, -0.87769978, -0.91179958, -0.94053813, -0.96374644, -0.98128807, -0.99305985, -0.99899259, -0.99905139, -0.99323590, -0.98158033, -0.96415321, -0.94105700, -0.91242751, -0.87843307, -0.83927357, -0.79517926, -0.74640940, -0.69325077, -0.63601591, -0.57504138, -0.51068568, -0.44332722, -0.37336206, -0.30120158, -0.22727008, -0.15200226, -0.07584070, 0.00076680, 0.07736980, 0.15351786, 0.22876327, 0.30266358, 0.37478427, 0.44470128, 0.51200351, 0.57629523, 0.63719842, 0.69435497, 0.74742881, 0.79610787, 0.84010593, 0.87916429, 0.91305329, 0.94157366, 0.96455770, 0.98187029, 0.99340962, 0.99910783, 0.99893144, 0.99288146, 0.98099349, 0.96333741, 0.94001704, 0.91116951, 0.87696442, 0.83760291, 0.79331641, 0.74436532, 0.69103747, 0.63364642, 0.57252961, 0.50804641, 0.44057597, 0.37051500, 0.29827546, 0.22428210, 0.14896999, 0.07278197, -0.00383401, -0.08042745, -0.15654798, -0.23174803, -0.30558544, -0.37762604, -0.44744626, -0.51463556, -0.57879887, -0.63955893, -0.69655847, -0.74946234, -0.79795948, -0.84176474, -0.88062053, -0.91429840, -0.94260032, -0.96535989, -0.98244327, -0.99375003, -0.99921368, -0.99880209, -0.99251768, -0.98039741, -0.96251254, -0.93896824, -0.90990293, -0.87548752, -0.83592437, -0.79144610, -0.74231424, -0.68881767, -0.63127096, -0.57001246, -0.50540236, -0.43782057, -0.36766446, -0.29534654, -0.22129201, -0.14593632, -0.06972255, 0.00690118, 0.08348434, 0.15957662, 0.23473061, 0.30850442, 0.38046426, 0.45018703, 0.51726276, 0.58129706, 0.64191342, 0.69875541, 0.75148882, 0.79980358, 0.84341561, 0.88206848, 0.91553491, 0.94361812, 0.96615298, 0.98300701, 0.99408109, 0.99931011, 0.99866334, 0.99214456, 0.97979211, 0.96167862, 0.93791060, 0.90862779, 0.87400238, 0.83423796, 0.78956834, 0.74025616, 0.68659139, 0.62888955, 0.56748994, 0.50275356, 0.43506106, 0.36481046, 0.29241483, 0.21829984, 0.14290128, 0.06666248, -0.00996829, -0.08654045, -0.16260375, -0.23771098, -0.31142049, -0.38329890, -0.45292356, -0.51988510, -0.58378978, -0.64426186, -0.70094578, -0.75350823, -0.80164016, -0.84505856, -0.88350813, -0.91676280, -0.94462703, -0.96693699, -0.98356149, -0.99440279, -0.99939715, -0.99851518, -0.99176209, -0.97917758, -0.96083564, -0.93684413, -0.90734410, -0.87250901, -0.83254370, -0.78768314, -0.73819112, -0.68435864, -0.62650223, -0.56496207, -0.50010002, -0.43229745, -0.36195302, -0.28948037, -0.21530561, -0.13986489, -0.06360178, 0.01303530, 0.08959574, 0.16562936, 0.24068911, 0.31433364, 0.38612993, 0.45565583, 0.52250254, 0.58627701, 0.64660425, 0.70312955, 0.75552054, 0.80346919, 0.84669354, 0.88493946, 0.91798206, 0.94562705, 0.96771189, 0.98410672, 0.99471514, 0.99947477, 0.99835763, 0.99137030, 0.97855384, 0.95998362, 0.93576884, 0.90605186, 0.87100743, 0.83084160, 0.78579054, 0.73611914, 0.68211946, 0.62410901, 0.56242889, 0.49744177, 0.42952976, 0.35909218, 0.28654319, 0.21230936, 0.13682718, 0.06054048, -0.01610219, -0.09265019, -0.16865341, -0.24366497, -0.31724382, -0.38895732, -0.45838381, -0.52511506, -0.58875871, -0.64894054, -0.70530670, -0.75752575, -0.80529065, -0.84832056, -0.88636246, -0.91919268, -0.94661817, -0.96847768, -0.98464268, -0.99501812, -0.99954299, -0.99819069, -0.99096917, -0.97792088, -0.95912257, -0.93468474, -0.90475110, -0.86949766, -0.82913168, -0.78389053, -0.73404022, -0.67987385, -0.62170992, -0.55989042, -0.49477885, -0.42675804, -0.35622796, -0.28360331, -0.20931111, -0.13378819, -0.05747861, -0.01150452, 
-3.49659550, -3.79245779, -3.67293436, -3.53181383, -3.36992596, -3.18822261, -2.98777215, -2.76975318, -2.53544757, -2.28623300, -2.02357475, -1.74901718, -1.46417461, -1.17072181, -0.87038419, -0.56492763, -0.25614811, 0.05413887, 0.36410893, 0.67193957, 0.97582087, 1.27396615, 1.56462244, 1.84608081, 2.11668645, 2.37484831, 2.61904857, 2.84785147, 3.05991179, 3.25398279, 3.42892347, 3.58370533, 3.71741843, 3.82927668, 3.91862252, 3.98493075, 4.02781165, 4.04701324, 4.04242278, 4.01406742, 3.96211407, 3.88686837, 3.78877294, 3.66840476, 3.52647174, 3.36380865, 3.18137210, 2.98023500, 2.76158022, 2.52669362, 2.27695652, 2.01383756, 1.73888406, 1.45371293, 1.16000119, 0.85947603, 0.55390476, 0.24508433, -0.06516918, -0.37503128, -0.68267976, -0.98630544, -1.28412275, -1.57438032, -1.85537120, -2.12544290, -2.38300717, -2.62654928, -2.85463694, -3.06592872, -3.25918197, -3.43326006, -3.58713915, -3.71991411, -3.83080395, -3.91915631, -3.98445136, -4.02630486, -4.04447036, -4.03884072, -4.00944870, -3.95646676, -3.88020607, -3.78111468, -3.65977487, -3.51689973, -3.35332898, -3.17002401, -2.96806225, -2.74863082, -2.51301955, -2.26261342, -1.99888437, -1.72338270, -1.43772791, -1.14359919, -0.84272557, -0.53687572, -0.22784757, 0.08254227, 0.39246918, 0.70011127, 1.00366010, 1.30133128, 1.59137501, 1.87208631, 2.14181512, 2.39897591, 2.64205711, 2.86962988, 3.08035662, 3.27299876, 3.44642409, 3.59961337, 3.73166636, 3.84180712, 3.92938854, 3.99389615, 4.03495117, 4.05231273, 4.04587926, 4.01568911, 3.96192033, 3.88488960, 3.78505040, 3.66299030, 3.51942755, 3.35520683, 3.17129429, 2.96877187, 2.74883095, 2.51276530, 2.26196354, 1.99790093, 1.72213069, 1.43627491, 1.14201497, 0.84108167, 0.53524505, 0.22630400, -0.08392435, -0.39361528, -0.70094723, -1.00411252, -1.30132795, -1.59084531, -1.87096163, -2.14002924, -2.39646541, -2.63876168, -2.86549274, -3.07532478, -3.26702335, -3.43946063, -3.59162205, -3.72261223, -3.83166030, -3.91812439, -3.98149542, -4.02140007, -4.03760302, -4.03000829, -3.99865985, -3.94374129, -3.86557483, -3.76461935, -3.64146773, -3.49684336, -3.33159588, -3.14669619, -2.94323072, -2.72239509, -2.48548703, -2.23389877, -1.96910885, -1.69267344, -1.40621718, -1.11142362, -0.81002532, -0.50379369, -0.19452855, 0.11595247, 0.42582456, 0.73326653, 1.03647145, 1.33365734, 1.62307758, 1.90303125, 2.17187308, 2.42802313, 2.66997610, 2.89631019, 3.10569542, 3.29690146, 3.46880490, 3.62039583, 3.75078375, 3.85920288, 3.94501658, 4.00772114, 4.04694875, 4.06246963, 4.05419339, 4.02216959, 3.96658740, 3.88777455, 3.78619533, 3.66244792, 3.51726084, 3.35148868, 3.16610708, 2.96220698, 2.74098819, 2.50375239, 2.25189542, 1.98689910, 1.71032252, 1.42379284, 1.12899579, 0.82766567, 0.52157522, 0.21252518, -0.09766631, -0.40717440, -0.71417826, -1.01687175, -1.31347410, -1.60224033, -1.88147156, -2.14952494, -2.40482334, -2.64586465, -2.87123057, -3.07959495, -3.26973163, -3.44052160, -3.59095962, -3.72016008, -3.82736229, -3.91193485, -3.97337945, -4.01133375, -4.02557353, -4.01601400, -3.98271031, -3.92585720, -3.84578790, -3.74297212, -3.61801333, -3.47164517, -3.30472718, -3.11823972, -2.91327821, -2.69104669, -2.45285074, -2.20008982, -1.93424899, -1.65689025, -1.36964330, -1.07419599, -0.77228436, -0.46568248, -0.15619198, 0.15436853, 0.46417415, 0.77140442, 1.07425403, 1.37094344, 1.65972931, 1.93891481, 2.20685954, 2.46198920, 2.70280486, 2.92789175, 3.13592757, 3.32569032, 3.49606542, 3.64605229, 3.77477024, 3.88146366, 3.96550641, 4.02640557, 4.06380429, 4.07748391, 4.06736522, 4.03350898, 3.97611550, 3.89552349, 3.79220808, 3.66677803, 3.51997209, 3.35265474, 3.16581107, 2.96054095, 2.73805264, 2.49965562, 2.24675293, 1.98083289, 1.70346037, 1.41626760, 1.12094454, 0.81922895, 0.51289621, 0.20374883, -0.10639413, -0.41570773, -0.72237191, -1.02458220, -1.32056030, -1.60856454, -1.88690015, -2.15392919, -2.40808022, -2.64785749, -2.87184977, -3.07873865, -3.26730627, -3.43644249, -3.58515143, -3.71255731, -3.81790960, -3.90058745, -3.96010330, -3.99610582, -4.00838188, -3.99685790, -3.96160021, -3.90281469, -3.82084556, -3.71617335, -3.58941207, -3.44130562, -3.27272340, -3.08465519, -2.87820534, -2.65458630, -2.41511143, -2.16118735, -1.89430562, -1.61603398, -1.32800715, -1.03191720, -0.72950360, -0.42254300, -0.11283879, 0.19778953, 0.50751702, 0.81452403, 1.11700694, 1.41318870, 1.70132933, 1.97973615, 2.24677371, 2.50087339, 2.74054267, 2.96437388, 3.17105249, 3.35936481, 3.52820515, 3.67658232, 3.80362547, 3.90858916, 3.99085782, 4.04994929, 4.08551773, 4.09735557, 4.08539483, 4.04970743, 3.99050481, 3.90813669, 3.80308900, 3.67598103, 3.52756177, 3.35870554, 3.17040683, 2.96377444, 2.74002499, 2.50047574, 2.24653685, 1.97970311, 1.70154511, 1.41370007, 1.11786212, 0.81577244, 0.50920894, 0.19997586, -0.11010687, -0.41921432, -0.72552729, -1.02724299, -1.32258567, -1.60981707, -1.88724657, -2.15324122, -2.40623529, -2.64473948, -2.86734969, -3.07275527, -3.25974672, -3.42722282, -3.57419708, -3.69980356, -3.80330197, -3.88408197, -3.94166683, -3.97571619, -3.98602808, -3.97254007, -3.93532970, -3.87461397, -3.79074808, -3.68422337, -3.55566438, -3.40582521, -3.23558509, -3.04594320, -2.83801278, -2.61301461, -2.37226983, -2.11719215, -1.84927955, -1.57010548, -1.28130961, -0.98458816, -0.68168396, -0.37437619, -0.06446992, 0.24621453, 0.55585223, 0.86262444, 1.16472926, 1.46039223, 1.74787679, 2.02549447, 2.29161480, 2.54467494, 2.78318883, 3.00575596, 3.21106957, 3.39792438, 3.56522362, 3.71198552, 3.83734908, 3.94057912, 4.02107059, 4.07835216, 4.11208898, 4.12208462, 4.10828228, 4.07076507, 4.00975556, 3.92561444, 3.81883843, 3.69005733, 3.54003035, 3.36964161, 3.17989496, 2.97190810, 2.74690594, 2.50621348, 2.25124797, 1.98351058, 1.70457759, 1.41609112, 1.11974944, 0.81729705, 0.51051435, 0.20120722, -0.10880361, -0.41769326, -0.72364346, -1.02485320, -1.31954935, -1.60599707, -1.88251001, -2.14746025, -2.39928782, -2.63650994, -2.85772969, -3.06164422, -3.24705245, -3.41286211, -3.55809614, -3.68189849, -3.78353910, -3.86241820, -3.91806989, -3.95016481, -3.95851211, -3.94306058, -3.90389891, -3.84125524, -3.75549575, -3.64712253, -3.51677065, -3.36520440, -3.19331278, -3.00210434, -2.79270116, -2.56633233, -2.32432669, -2.06810500, -1.79917160, -1.51910561, -1.22955155, -0.93220976, -0.62882636, -0.32118298, -0.01108630, 0.29964259, 0.60917886, 0.91570473, 1.21742009, 1.51255316, 1.79937084, 2.07618893, 2.34138203, 2.59339311, 2.83074265, 3.05203732, 3.25597823, 3.44136850, 3.60712035, 3.75226147, 3.87594074, 3.97743324, 4.05614451, 4.11161403, 4.14351797, 4.15167105, 4.13602764, 4.09668206, 4.03386796, 3.94795702, 3.83945672, 3.70900737, 3.55737832, 3.38546349, 3.19427607, 2.98494256, 2.75869618, 2.51686960, 2.26088707, 1.99225613, 1.71255867, 1.42344164, 1.12660740, 0.82380369, 0.51681335, 0.20744384, -0.10248340, -0.41114361, -0.71671951, -1.01741194, -1.31145044, -1.59710369, -1.87268965, -2.13658548, -2.38723706, -2.62316817, -2.84298911, -3.04540490, -3.22922292, -3.39335988, -3.53684821, -3.65884175, -3.75862071, -3.83559595, -3.88931236, -3.91945161, -3.92583400, -3.90841950, -3.86730801, -3.80273874, -3.71508886, -3.60487120, -3.47273133, -3.31944367, -3.14590702, -2.95313921, -2.74227114, -2.51454017, -2.27128276, -2.01392668, -1.74398261, -1.46303521, -1.17273386, -0.87478292, -0.57093172, -0.26296429, 0.04731114, 0.35807278, 0.66749598, 0.97376398, 1.27507855, 1.56967062, 1.85581062, 2.13181872, 2.39607462, 2.64702717, 2.88320343, 3.10321733, 3.30577786, 3.48969664, 3.65389488, 3.79740976, 3.91940010, 4.01915126, 4.09607937, 4.14973478, 4.17980466, 4.18611488, 4.16863101, 4.12745854, 4.06284223, 3.97516473, 3.86494424, 3.73283155, 3.57960617, 3.40617174, 3.21355075, 3.00287850, 2.77539643, 2.53244483, 2.27545496, 2.00594059, 1.72548919, 1.43575251, 1.13843690, 0.83529330, 0.52810689, 0.21868665, -0.09114531, -0.39956444, -0.70475453, -1.00491831, -1.29828808, -1.58313608, -1.85778467, -2.12061614, -2.37008228, -2.60471348, -2.82312731, -3.02403673, -3.20625760, -3.36871567, -3.51045287, -3.63063299, -3.72854655, -3.80361500, -3.85539408, -3.88357652, -3.88799374, -3.86861692, -3.82555713, -3.75906469, -3.66952769, -3.55746974, -3.42354683, -3.26854353, -3.09336835, -2.89904841, -2.68672339, -2.45763882, -2.21313878, -1.95465800, -1.68371340, -1.40189516, -1.11085742, -0.81230852, -0.50800095, -0.19972106, 0.11072145, 0.42150416, 0.73080266, 1.03680127, 1.33770373, 1.63174372, 1.91719530, 2.19238302, 2.45569180, 2.70557639, 2.94057049, 3.15929535, 3.36046790, 3.54290827, 3.70554673, 3.84743000, 3.96772683, 4.06573290, 4.14087498, 4.19271427, 4.22094897, 4.22541611, 4.20609245, 4.16309467, 4.09667861, 4.00723785, 3.89530134, 3.76153031, 3.60671438, 3.43176690, 3.23771961, 3.02571657, 2.79700740, 2.55293995, 2.29495241, 2.02456479, 1.74337003, 1.45302462, 1.15523885, 0.85176678, 0.54439589, 0.23493659, -0.07478840, -0.38295483, -0.68774759, -0.98737140, -1.28006138, -1.56409340, -1.83779425, -2.09955145, -2.34782275, -2.58114518, -2.79814367, -2.99753913, -3.17815598, -3.33892901, -3.47890974, -3.59727190, -3.69331635, -3.76647515, -3.81631495, -3.84253949, -3.84499136, -3.82365293, -3.77864644, -3.71023331, -3.61881256, -3.50491850, -3.36921758, -3.21250446, -3.03569733, -2.83983256, -2.62605855, -2.39562899, -2.14989552, -1.89029975, -1.61836479, -1.33568631, -1.04392313, -0.74478749, -0.44003498, -0.13145421, 0.17914371, 0.48993581, 0.79909798, 1.10481571, 1.40529473, 1.69877159, 1.98352401, 2.25788103, 2.52023278, 2.76904002, 3.00284313, 3.22027075, 3.42004776, 3.60100287, 3.76207545, 3.90232177, 4.02092058, 4.11717791, 4.19053115, 4.24055238, 4.26695086, 4.26957477, 4.24841208, 4.20359061, 4.13537732, 4.04417670, 3.93052840, 3.79510408, 3.63870344, 3.46224952, 3.26678327, 3.05345743, 2.82352978, 2.57835570, 2.31938023, 2.04812955, 1.76620204, 1.47525885, 1.17701415, 0.87322506, 0.56568128, 0.25619460, -0.05341176, -0.36131386, -0.66569780, -0.96477034, -1.25676948, -1.53997481, -1.81271760, -2.07339065, -2.32045773, -2.55246259, -2.76803755, -2.96591153, -3.14491752, -3.30399946, -3.44221842, -3.55875814, -3.65292983, -3.72417623, -3.77207485, -3.79634048, -3.79682689, -3.77352763, -3.72657612, -3.68808636, 
