0.0625
0.0009765625
3.1943448315050027
0.001578032
0.00000048, 0.29068925, -0.20803921, -0.13143802, 0.30868880, -0.10473396, -0.22839322, 0.27973226, 0.01455769, -0.29053285, 0.20823758, 0.13168597, -0.30838363, 0.10510398, 0.22883573, -0.27920965, -0.01394734, 0.29123857, -0.20742886, -0.13076663, 0.30942122, -0.10394050, -0.22753873, 0.28064779, 0.01553425, -0.28949525, 0.20933621, 0.13284564, -0.30716292, 0.10638572, 0.23017850, -0.89656241, 
0.00000620, 0.04177638, -0.03145879, -0.01286893, 0.04542388, -0.02143487, -0.02831885, 0.04409877, -0.00410045, -0.03923240, 0.03630398, 0.01412396, -0.04388274, 0.02330026, 0.03054664, -0.04147044, 0.00716747, 0.04277625, -0.03224515, -0.00951200, 0.04908599, -0.01746759, -0.02404639, 0.04867640, 0.00078236, -0.03404441, 0.04179715, 0.01992230, -0.03777923, -0.11546319, -0.43451655, -0.83895195, 
0.00001955, 0.00743336, -0.00501838, -0.00027413, 0.00781233, -0.00358151, -0.00274523, 0.00751029, -0.00055811, -0.00392628, 0.00752701, 0.00303115, -0.00398428, 0.00697278, 0.00678881, -0.00274573, 0.00611231, 0.01033879, -0.00018753, 0.00530396, 0.01338369, 0.00355960, 0.00494520, 0.01575004, 0.00823095, 0.00541210, 0.01741470, -0.02059200, -0.10368587, -0.24275799, -0.51190690, -0.80768162, 
0.00004053, 0.00182077, -0.00063003, 0.00107796, 0.00205847, 0.00010541, 0.00086615, 0.00227072, 0.00126655, 0.00138777, 0.00346483, 0.00305671, 0.00273195, 0.00496572, 0.00529504, 0.00466058, 0.00680535, 0.00792391, 0.00718580, 0.00903207, 0.01089414, 0.01029689, 0.01170325, 0.01417258, 0.01396187, 0.00688537, -0.00822245, -0.06017916, -0.16122013, -0.30975047, -0.53522774, -0.78222627, 
0.00006914, 0.00074994, 0.00021951, 0.00112900, 0.00120217, 0.00108201, 0.00157412, 0.00188718, 0.00219270, 0.00266373, 0.00350613, 0.00402190, 0.00466775, 0.00572001, 0.00651046, 0.00727422, 0.00849955, 0.00957764, 0.01048618, 0.01185106, 0.01321555, 0.01430334, 0.01578263, 0.01554344, 0.01262919, -0.00206218, -0.03297868, -0.09525370, -0.20222011, -0.34773906, -0.54472862, -0.75970764, 
0.00010538, 0.00051212, 0.00045246, 0.00110177, 0.00117021, 0.00149816, 0.00192309, 0.00226127, 0.00286085, 0.00343413, 0.00423669, 0.00503070, 0.00594227, 0.00697899, 0.00804307, 0.00918259, 0.01045854, 0.01177617, 0.01314699, 0.01465695, 0.01622875, 0.01739573, 0.01814581, 0.01521604, 0.00726267, -0.01437245, -0.05529363, -0.12403983, -0.23148441, -0.37072909, -0.54755076, -0.73910377, 
0.00014925, 0.00046793, 0.00057285, 0.00112542, 0.00130186, 0.00179132, 0.00225137, 0.00274618, 0.00346640, 0.00416367, 0.00508780, 0.00604530, 0.00714415, 0.00833620, 0.00962044, 0.01100067, 0.01248407, 0.01405625, 0.01572104, 0.01738669, 0.01901482, 0.01962962, 0.01888925, 0.01300837, -0.00000231, -0.02733857, -0.07470819, -0.14705994, -0.25267056, -0.38500453, -0.54638208, -0.71988198, 
0.00020075, 0.00048797, 0.00067743, 0.00119711, 0.00148044, 0.00206256, 0.00259814, 0.00324417, 0.00406346, 0.00490361, 0.00596544, 0.00707496, 0.00835229, 0.00972283, 0.01121646, 0.01281891, 0.01453439, 0.01633519, 0.01821615, 0.01989864, 0.02128433, 0.02097328, 0.01831779, 0.00947935, -0.00796575, -0.03977939, -0.09128342, -0.16532959, -0.26811414, -0.39371817, -0.54265706, -0.70171692, 
0.00025988, 0.00053925, 0.00078715, 0.00130474, 0.00168261, 0.00233871, 0.00296462, 0.00374530, 0.00466742, 0.00565577, 0.00685555, 0.00812183, 0.00957500, 0.01112820, 0.01282928, 0.01464478, 0.01658352, 0.01856252, 0.02055722, 0.02209265, 0.02296633, 0.02150434, 0.01678832, 0.00517687, -0.01596151, -0.05119456, -0.10527875, -0.17978178, -0.27933458, -0.39863856, -0.53722396, -0.68439256, 
0.00032663, 0.00061070, 0.00090700, 0.00143977, 0.00190255, 0.00262759, 0.00334884, 0.00425217, 0.00528299, 0.00641890, 0.00775714, 0.00918493, 0.01081224, 0.01254930, 0.01445409, 0.01646733, 0.01860039, 0.02069149, 0.02268320, 0.02392346, 0.02408915, 0.02136349, 0.01461654, 0.00051263, -0.02362282, -0.06140740, -0.11700316, -0.19116444, -0.28735886, -0.40084647, -0.53061009, -0.66775708, 
0.00040102, 0.00069756, 0.00103811, 0.00159684, 0.00213823, 0.00293146, 0.00374937, 0.00476787, 0.00591177, 0.00719285, 0.00867096, 0.01026274, 0.01206260, 0.01398178, 0.01608118, 0.01826933, 0.02055387, 0.02268523, 0.02456196, 0.02538906, 0.02472476, 0.02070559, 0.01205370, -0.00422887, -0.03075505, -0.07039568, -0.12675441, -0.20005778, -0.29290581, -0.40104501, -0.52315694, -0.65169907, 
0.00048304, 0.00079736, 0.00118057, 0.00177253, 0.00238858, 0.00325075, 0.00416533, 0.00529450, 0.00655436, 0.00797800, 0.00959747, 0.01135346, 0.01332330, 0.01541905, 0.01769802, 0.02003236, 0.02241828, 0.02452028, 0.02618607, 0.02651496, 0.02495953, 0.01967418, 0.00929014, -0.00885913, -0.03726401, -0.07820876, -0.13479815, -0.20691066, -0.29649379, -0.39971349, -0.51509378, -0.63613395, 
0.00057268, 0.00090871, 0.00133416, 0.00196458, 0.00265290, 0.00358527, 0.00459614, 0.00583332, 0.00721092, 0.00877467, 0.01053643, 0.01245471, 0.01459013, 0.01685300, 0.01929159, 0.02173997, 0.02417574, 0.02618601, 0.02756525, 0.02734137, 0.02487927, 0.01839199, 0.00646596, -0.01325739, -0.04311441, -0.08492653, -0.14136366, -0.21207288, -0.29850615, -0.39719083, -0.50657950, -0.62099575, 
0.00066996, 0.00103070, 0.00149862, 0.00217144, 0.00293064, 0.00393459, 0.00504135, 0.00638498, 0.00788133, 0.00958282, 0.01148675, 0.01356352, 0.01585788, 0.01827508, 0.02085008, 0.02337928, 0.02581611, 0.02768214, 0.02871974, 0.02791431, 0.02456231, 0.01695933, 0.00368226, -0.01734947, -0.04830513, -0.09063882, -0.14664600, -0.21581991, -0.29923261, -0.39372385, -0.49772714, -0.60623180, 
0.00077486, 0.00116277, 0.00167369, 0.00239201, 0.00322136, 0.00429827, 0.00550059, 0.00694968, 0.00856516, 0.01040189, 0.01244665, 0.01467637, 0.01712088, 0.01967722, 0.02236382, 0.02494154, 0.02733597, 0.02901594, 0.02967534, 0.02828025, 0.02407688, 0.01545596, 0.00101063, -0.02109270, -0.05285452, -0.09543543, -0.15081031, -0.21837117, -0.29889628, -0.38949673, -0.48861895, -0.59179930, 
0.00088739, 0.00130450, 0.00185913, 0.00262548, 0.00352466, 0.00467581, 0.00597342, 0.00752728, 0.00926166, 0.01123082, 0.01341379, 0.01578946, 0.01837356, 0.02105240, 0.02382567, 0.02642192, 0.02873705, 0.03019960, 0.03046001, 0.02848304, 0.02348071, 0.01394408, -0.00149936, -0.02446565, -0.05679145, -0.09940135, -0.15399628, -0.21990332, -0.29767180, -0.38464975, -0.47931596, -0.57766288, 
