0.0625
0.0009765625
1.0771958017705896
0.001037747
0.00000048, 0.90944582, -0.68161499, -0.38773538, 0.97842609, -0.36103132, -0.70196900, 0.89848883, 0.01455769, -0.90928942, 0.68181335, 0.38798334, -0.97812091, 0.36140135, 0.70241151, -0.89796622, -0.01394734, 0.90999514, -0.68100464, -0.38706399, 0.97915851, -0.36023786, -0.70111451, 0.89940436, 0.01553425, -0.90825182, 0.68291199, 0.38914300, -0.97690021, 0.36268308, 0.70375428, -0.89656241, 
0.00000620, 0.85350166, -0.58458448, -0.40419260, 0.89421129, -0.27976540, -0.67940908, 0.80073174, 0.06786753, -0.85096771, 0.58559088, 0.40543285, -0.89268493, 0.28161600, 0.68162208, -0.79811819, -0.06481529, 0.85449679, -0.58154682, -0.40083567, 0.89787340, -0.27579811, -0.67513661, 0.80530937, 0.07275034, -0.84577973, 0.59108404, 0.41123119, -0.88658142, 0.28802469, 0.68833594, -0.79109915, 
0.00001955, 0.80100079, -0.49690897, -0.41381421, 0.81427979, -0.20860949, -0.65339325, 0.71044095, 0.11200832, -0.79309331, 0.49888111, 0.41605027, -0.81153129, 0.21194163, 0.65737770, -0.70573552, -0.10651325, 0.79944669, -0.49160077, -0.40777429, 0.82087157, -0.20146838, -0.64570282, 0.71868069, 0.12079738, -0.78375493, 0.50876881, 0.42648729, -0.80054496, 0.22347727, 0.66946266, -0.69310124, 
0.00004053, 0.75173183, -0.41780441, -0.41758380, 0.73877282, -0.14667559, -0.62474209, 0.62735649, 0.14799962, -0.73618656, 0.42106278, 0.42083146, -0.73480089, 0.15149022, 0.63049895, -0.62055822, -0.14006076, 0.74536520, -0.41054518, -0.40887573, 0.74829395, -0.13636065, -0.61363369, 0.63925834, 0.16069493, -0.72269779, 0.43534500, 0.43590715, -0.71893175, 0.16815281, 0.64795500, -0.60230871, 
0.00006914, 0.70549641, -0.34654781, -0.41637722, 0.66776411, -0.09312271, -0.59417177, 0.55118555, 0.17678169, -0.68067432, 0.35152229, 0.42067289, -0.66256630, 0.09942082, 0.60170199, -0.54229349, -0.16639809, 0.69267917, -0.33776649, -0.40503645, 0.68021309, -0.07963398, -0.57964541, 0.56674951, 0.19338326, -0.66303516, 0.37019905, 0.44038725, -0.64181434, 0.12121037, 0.62452914, -0.51842874, 
0.00010538, 0.66210838, -0.28247264, -0.41097280, 0.60127054, -0.04715801, -0.56230343, 0.48161080, 0.19921856, -0.62690054, 0.28965889, 0.41637830, -0.59484190, 0.05494072, 0.57160796, -0.47062399, -0.18638925, 0.64173256, -0.27266394, -0.39706020, 0.61664337, -0.03049566, -0.54435910, 0.50083687, 0.21972637, -0.60511099, 0.31273018, 0.44073133, -0.56920714, 0.08185722, 0.59980620, -0.44114401, 
0.00014925, 0.62139301, -0.22496469, -0.40206087, 0.53926148, -0.00803717, -0.52967194, 0.41829761, 0.21610123, -0.57513599, 0.23488881, 0.40866528, -0.53159315, 0.01730587, 0.54075176, -0.40521510, -0.20082527, 0.59279613, -0.21465375, -0.38566456, 0.55755026, 0.01179836, -0.50830966, 0.44118579, 0.24051529, -0.54919605, 0.26235463, 0.43765698, -0.50107557, 0.04934933, 0.57432109, -0.37011989, 
0.00020075, 0.58318635, -0.17345807, -0.39025221, 0.48166697, 0.02493583, -0.49673426, 0.36090026, 0.22815128, -0.52558725, 0.18664856, 0.39817166, -0.47274474, -0.01417918, 0.50959036, -0.34572110, -0.21042772, 0.54607647, -0.16317244, -0.37148738, 0.50285844, 0.04794354, -0.47195408, 0.38745055, 0.25647159, -0.49549692, 0.21850891, 0.43180203, -0.43734435, 0.02299123, 0.54853079, -0.30501065, 
0.00025988, 0.54733452, -0.12743167, -0.37608596, 0.42838496, 0.05240933, -0.46387714, 0.30906733, 0.23602453, -0.47840481, 0.14439753, 0.38546172, -0.41818792, -0.04016194, 0.47851061, -0.29179056, -0.21585241, 0.50172405, -0.11767939, -0.35509291, 0.45245916, 0.07858739, -0.43567919, 0.33927972, 0.26825109, -0.44416409, 0.18065241, 0.42373076, -0.37790472, 0.00213542, 0.52282214, -0.24546487, 
0.00032663, 0.51369311, -0.08640574, -0.36003668, 0.37928751, 0.07498510, -0.43142440, 0.26244623, 0.24031476, -0.43369054, 0.10761989, 0.37103211, -0.36778700, -0.06124294, 0.44783644, -0.24307087, -0.21769313, 0.45984077, -0.07765878, -0.33697783, 0.40621674, 0.10433042, -0.39980892, 0.29632071, 0.27644757, -0.39529943, 0.14826930, 0.41393983, -0.32262099, -0.01381863, 0.49751905, -0.19112995, 
