0.00390625
0.015625
6266007949016120000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
0.000810692
0.00000000, 0.12241068, 0.24298018, 0.35989504, 0.47139674, 0.57580819, 0.67155895, 0.75720885, 0.83146961, 0.89322430, 0.94154407, 0.97570213, 0.99518473, 0.99969882, 0.98917651, 0.96377607, 0.92387953, 0.87008699, 0.80320753, 0.72424708, 0.63439328, 0.53499762, 0.42755509, 0.31368174, 0.19509032, 0.07356456, -0.04906767, -0.17096189, -0.29028468, -0.40524131, -0.51410274, -0.61523159, -0.70710678, -0.78834643, -0.85772861, -0.91420976, -0.95694034, -0.98527764, -0.99879546, -0.99729046, -0.98078528, -0.94952818, -0.90398929, -0.84485357, -0.77301045, -0.68954054, -0.59569930, -0.49289819, -0.38268343, -0.26671276, -0.14673047, -0.02454123, 0.09801714, 0.21910124, 0.33688985, 0.44961133, 0.55557023, 0.65317284, 0.74095113, 0.81758481, 0.88192126, 0.93299280, 0.97003125, 0.99247953, 1.00000000, 0.99247953, 0.97003125, 0.93299280, 0.88192126, 0.81758481, 0.74095113, 0.65317284, 0.55557023, 0.44961133, 0.33688985, 0.21910124, 0.09801714, -0.02454123, -0.14673047, -0.26671276, -0.38268343, -0.49289819, -0.59569930, -0.68954054, -0.77301045, -0.84485357, -0.90398929, -0.94952818, -0.98078528, -0.99729046, -0.99879546, -0.98527764, -0.95694034, -0.91420976, -0.85772861, -0.78834643, -0.70710678, -0.61523159, -0.51410274, -0.40524131, -0.29028468, -0.17096189, -0.04906767, 0.07356456, 0.19509032, 0.31368174, 0.42755509, 0.53499762, 0.63439328, 0.72424708, 0.80320753, 0.87008699, 0.92387953, 0.96377607, 0.98917651, 0.99969882, 0.99518473, 0.97570213, 0.94154407, 0.89322430, 0.83146961, 0.75720885, 0.67155895, 0.57580819, 0.47139674, 0.35989504, 0.24298018, 0.12241068, 0.00000000, -0.12241068, -0.24298018, -0.35989504, -0.47139674, -0.57580819, -0.67155895, -0.75720885, -0.83146961, -0.89322430, -0.94154407, -0.97570213, -0.99518473, -0.99969882, -0.98917651, -0.96377607, -0.92387953, -0.87008699, -0.80320753, -0.72424708, -0.63439328, -0.53499762, -0.42755509, -0.31368174, -0.19509032, -0.07356456, 0.04906767, 0.17096189, 0.29028468, 0.40524131, 0.51410274, 0.61523159, 0.70710678, 0.78834643, 0.85772861, 0.91420976, 0.95694034, 0.98527764, 0.99879546, 0.99729046, 0.98078528, 0.94952818, 0.90398929, 0.84485357, 0.77301045, 0.68954054, 0.59569930, 0.49289819, 0.38268343, 0.26671276, 0.14673047, 0.02454123, -0.09801714, -0.21910124, -0.33688985, -0.44961133, -0.55557023, -0.65317284, -0.74095113, -0.81758481, -0.88192126, -0.93299280, -0.97003125, -0.99247953, -1.00000000, -0.99247953, -0.97003125, -0.93299280, -0.88192126, -0.81758481, -0.74095113, -0.65317284, -0.55557023, -0.44961133, -0.33688985, -0.21910124, -0.09801714, 0.02454123, 0.14673047, 0.26671276, 0.38268343, 0.49289819, 0.59569930, 0.68954054, 0.77301045, 0.84485357, 0.90398929, 0.94952818, 0.98078528, 0.99729046, 0.99879546, 0.98527764, 0.95694034, 0.91420976, 0.85772861, 0.78834643, 0.70710678, 0.61523159, 0.51410274, 0.40524131, 0.29028468, 0.17096189, 0.04906767, -0.07356456, -0.19509032, -0.31368174, -0.42755509, -0.53499762, -0.63439328, -0.72424708, -0.80320753, -0.87008699, -0.92387953, -0.96377607, -0.98917651, -0.99969882, -0.99518473, -0.97570213, -0.94154407, -0.89322430, -0.83146961, -0.75720885, -0.67155895, -0.57580819, -0.47139674, -0.35989504, -0.24298018, -0.12241068, -0.00000000, 0.12241068, 0.24298018, 0.35989504, 0.47139674, 0.57580819, 0.67155895, 0.75720885, 0.83146961, 0.89322430, 0.94154407, 0.97570213, 0.99518473, 0.99969882, 0.98917651, 0.96377607, 0.92387953, 0.87008699, 0.80320753, 0.72424708, 0.63439328, 0.53499762, 0.42755509, 0.31368174, 0.19509032, 0.07356456, -0.04906767, -0.17096189, -0.29028468, -0.40524131, -0.51410274, -0.61523159, -0.70710678, -0.78834643, -0.85772861, -0.91420976, -0.95694034, -0.98527764, -0.99879546, -0.99729046, -0.98078528, -0.94952818, -0.90398929, -0.84485357, -0.77301045, -0.68954054, -0.59569930, -0.49289819, -0.38268343, -0.26671276, -0.14673047, -0.02454123, 0.09801714, 0.21910124, 0.33688985, 0.44961133, 0.55557023, 0.65317284, 0.74095113, 0.81758481, 0.88192126, 0.93299280, 0.97003125, 0.99247953, 1.00000000, 0.99247953, 0.97003125, 0.93299280, 0.88192126, 0.81758481, 0.74095113, 0.65317284, 0.55557023, 0.44961133, 0.33688985, 0.21910124, 0.09801714, -0.02454123, -0.14673047, -0.26671276, -0.38268343, -0.49289819, -0.59569930, -0.68954054, -0.77301045, -0.84485357, -0.90398929, -0.94952818, -0.98078528, -0.99729046, -0.99879546, -0.98527764, -0.95694034, -0.91420976, -0.85772861, -0.78834643, -0.70710678, -0.61523159, -0.51410274, -0.40524131, -0.29028468, -0.17096189, -0.04906767, 0.07356456, 0.19509032, 0.31368174, 0.42755509, 0.53499762, 0.63439328, 0.72424708, 0.80320753, 0.87008699, 0.92387953, 0.96377607, 0.98917651, 0.99969882, 0.99518473, 0.97570213, 0.94154407, 0.89322430, 0.83146961, 0.75720885, 0.67155895, 0.57580819, 0.47139674, 0.35989504, 0.24298018, 0.12241068, 0.00000000, -0.12241068, -0.24298018, -0.35989504, -0.47139674, -0.57580819, -0.67155895, -0.75720885, -0.83146961, -0.89322430, -0.94154407, -0.97570213, -0.99518473, -0.99969882, -0.98917651, -0.96377607, -0.92387953, -0.87008699, -0.80320753, -0.72424708, -0.63439328, -0.53499762, -0.42755509, -0.31368174, -0.19509032, -0.07356456, 0.04906767, 0.17096189, 0.29028468, 0.40524131, 0.51410274, 0.61523159, 0.70710678, 0.78834643, 0.85772861, 0.91420976, 0.95694034, 0.98527764, 0.99879546, 0.99729046, 0.98078528, 0.94952818, 0.90398929, 0.84485357, 0.77301045, 0.68954054, 0.59569930, 0.49289819, 0.38268343, 0.26671276, 0.14673047, 0.02454123, -0.09801714, -0.21910124, -0.33688985, -0.44961133, -0.55557023, -0.65317284, -0.74095113, -0.81758481, -0.88192126, -0.93299280, -0.97003125, -0.99247953, -1.00000000, -0.99247953, -0.97003125, -0.93299280, -0.88192126, -0.81758481, -0.74095113, -0.65317284, -0.55557023, -0.44961133, -0.33688985, -0.21910124, -0.09801714, 0.02454123, 0.14673047, 0.26671276, 0.38268343, 0.49289819, 0.59569930, 0.68954054, 0.77301045, 0.84485357, 0.90398929, 0.94952818, 0.98078528, 0.99729046, 0.99879546, 0.98527764, 0.95694034, 0.91420976, 0.85772861, 0.78834643, 0.70710678, 0.61523159, 0.51410274, 0.40524131, 0.29028468, 0.17096189, 0.04906767, -0.07356456, -0.19509032, -0.31368174, -0.42755509, -0.53499762, -0.63439328, -0.72424708, -0.80320753, -0.87008699, -0.92387953, -0.96377607, -0.98917651, -0.99969882, -0.99518473, -0.97570213, -0.94154407, -0.89322430, -0.83146961, -0.75720885, -0.67155895, -0.57580819, -0.47139674, -0.35989504, -0.24298018, -0.12241068, 
0.00024414, -0.85043039, -0.70878364, -0.55647562, -0.39579719, -0.22916507, -0.05908552, 0.11188334, 0.28117001, 0.44622834, 0.60457574, 0.75383060, 0.89174805, 1.01625378, 1.12547518, 1.21776958, 1.29174886, 1.34630044, 1.38060392, 1.39414347, 1.38671557, 1.35843209, 1.30971859, 1.24130792, 1.15422919, 1.04979232, 0.92956832, 0.79536564, 0.64920302, 0.49327907, 0.32993923, 0.16164051, -0.00908552, -0.17967074, -0.34754917, -0.51019551, -0.66516316, -0.81012102, -0.94288852, -1.06146844, -1.16407695, -1.24917045, -1.31546876, -1.36197440, -1.38798756, -1.39311668, -1.37728428, -1.34072819, -1.28399790, -1.20794634, -1.11371706, -1.00272700, -0.87664519, -0.73736764, -0.58698884, -0.42777026, -0.26210629, -0.09248827, 0.07853299, 0.24838557, 0.41451517, 0.57442346, 0.72570570, 0.86608692, 0.99345610, 1.10589793, 1.20172166, 1.27948648, 1.33802320, 1.37645186, 1.39419496, 1.39098612, 1.36687410, 1.32222209, 1.25770222, 1.17428545, 1.07322699, 0.95604738, 0.82450966, 0.68059285, 0.52646214, 0.36443638, 0.19695317, 0.02653218, -0.14426269, -0.31286194, -0.47672907, -0.63339875, -0.78051390, -0.91586115, -1.03740412, -1.14331403, -1.23199727, -1.30211929, -1.35262474, -1.38275328, -1.39205109, -1.38037763, -1.34790779, -1.29512924, -1.22283512, -1.13211208, -1.02432397, -0.90109128, -0.76426682, -0.61590781, -0.45824497, -0.29364892, -0.12459459, 0.04637607, 0.21669227, 0.38379308, 0.54516595, 0.69838448, 0.84114492, 0.97130084, 1.08689539, 1.18619075, 1.26769427, 1.33018090, 1.37271162, 1.39464760, 1.39565976, 1.37573375, 1.33517016, 1.27457998, 1.19487543, 1.09725626, 0.98319165, 0.85439815, 0.71281386, 0.56056927, 0.39995521, 0.23338841, 0.06337515, -0.10752648, -0.27674497, -0.44173415, -0.60001146, -0.74919526, -0.88704072, -1.01147349, -1.12062098, -1.21284051, -1.28674398, -1.34121879, -1.37544454, -1.38890541, -1.38139788, -1.35303382, -1.30423878, -1.23574561, -1.14858344, -1.04406217, -0.92375281, -0.78946383, -0.64321395, -0.48720178, -0.32377277, -0.15538393, 0.01543318, 0.18611043, 0.35408184, 0.51682211, 0.67188466, 0.81693836, 0.94980265, 1.06848033, 1.17118755, 1.25638071, 1.32277963, 1.36938683, 1.39550251, 1.40073510, 1.38500714, 1.34855643, 1.29193247, 1.21598820, 1.12186716, 1.01098630, 0.88501463, 0.74584819, 0.59558145, 0.43647588, 0.27092587, 0.10142277, -0.06948262, -0.23921838, -0.40523020, -0.56501975, -0.71618231, -0.85644289, -0.98369047, -1.09600976, -1.19170999, -1.26935035, -1.32776166, -1.36606396, -1.38367975, -1.38034263, -1.35610140, -1.31131921, -1.24666821, -1.16311936, -1.06192785, -0.94461425, -0.81294159, -0.66888888, -0.51462132, -0.35245776, -0.18483578, -0.01427508, 0.15666046, 0.32540133, 0.48941103, 0.64622424, 0.79348387, 0.92897656, 1.05066591, 1.15672317, 1.24555471, 1.31582598, 1.36648163, 1.39676133, 1.40621125, 1.39469085, 1.36237503, 1.30975145, 1.23761325, 1.14704710, 1.03941681, 0.91634292, 0.77967820, 0.63147988, 0.47397869, 0.30954524, 0.14065446, -0.03015169, -0.20030242, -0.36723682, -0.52844232, -0.68149252, -0.82408368, -0.95406937, -1.06949274, -1.16861597, -1.24994639, -1.31225897, -1.35461470, -1.37637472, -1.37720998, -1.35710611, -1.31636370, -1.25559375, -1.17570849, -1.07790764, -0.96366040, -0.83468332, -0.69291450, -0.54048441, -0.37968391, -0.21292971, -0.04272810, 0.12836283, 0.29777158, 0.46295197, 0.62142145, 0.77079837, 0.90883790, 1.03346569, 1.14280917, 1.23522563, 1.30932699, 1.36400063, 1.39842618, 1.41208780, 1.40478198, 1.37662057, 1.32802914, 1.25974053, 1.17278388, 1.06846908, 0.94836715, 0.81428654, 0.66824599, 0.51244411, 0.34922634, 0.18104969, 0.01044573, -0.16001742, -0.32777378, -0.49029805, -0.64514363, -0.78997942, -0.92262484, -1.04108269, -1.14356914, -1.22854057, -1.29471681, -1.34110037, -1.36699146, -1.37199851, -1.35604405, -1.31936589, -1.26251352, -1.18633990, -1.09198855, -0.98087641, -0.85467253, -0.71527291, -0.56477205, -0.40543139, -0.23964535, -0.06990526, 0.10123807, 0.27121272, 0.43746439, 0.59749475, 0.74889906, 0.88940235, 1.01689360, 1.12945750, 1.22540330, 1.30329019, 1.36194898, 1.40049971, 1.41836488, 1.41527811, 1.39128816, 1.34675823, 1.28236043, 1.19906573, 1.09812933, 0.98107179, 0.84965615, 0.70586140, 0.55185277, 0.38994908, 0.22258793, 0.05228902, -0.11838379, -0.28686096, -0.45060602, -0.60715363, -0.75414671, -0.88937189, -1.01079279, -1.11658064, -1.20514180, -1.27514175, -1.32552513, -1.35553160, -1.36470734, -1.35291181, -1.32031990, -1.26741928, -1.19500309, -1.10415798, -0.99624779, -0.87289304, -0.73594651, -0.58746543, -0.42968051, -0.26496240, -0.09578599, 0.07530673, 0.24574500, 0.41296789, 0.57446283, 0.72780342, 0.87068593, 1.00096392, 1.11668055, 1.21609798, 1.29772357, 1.36033226, 1.40298506, 1.42504311, 1.42617734, 1.40637340, 1.36593188, 1.30546377, 1.22588129, 1.12838419, 1.01444165, 0.88577022, 0.74430800, 0.59218548, 0.43169349, 0.26524876, 0.09535757, -0.07542198, -0.24451840, -0.40938552, -0.56754075, -0.71660249, -0.85432587, -0.97863657, -1.08766200, -1.17975945, -1.25354085, -1.30789359, -1.34199727, -1.35533607, -1.34770648, -1.31922034, -1.27030323, -1.20168799, -1.11440375, -1.00976041, -0.88932898, -0.75491793, -0.60854598, -0.45241174, -0.28886066, -0.12034975, 0.05058943, 0.22138875, 0.38948223, 0.55234457, 0.70752919, 0.85270496, 0.98569133, 1.10449107, 1.20732036, 1.29263559, 1.35915658, 1.40588585, 1.43212361, 1.43747827, 1.42187237, 1.38554373, 1.32904184, 1.25321965, 1.15922068, 1.04846188, 0.92261229, 0.78356791, 0.63342325, 0.47443974, 0.30901180, 0.13963077, -0.03115254, -0.20076623, -0.36665598, -0.52632346, -0.67736395, -0.81750246, -0.94462797, -1.05682519, -1.15240335, -1.22992164, -1.28821088, -1.32639111, -1.34388482, -1.34042564, -1.31606233, -1.27115808, -1.20638501, -1.12271408, -1.02140051, -0.90396484, -0.77217011, -0.62799533, -0.47360570, -0.31132006, -0.14357602, 0.02710675, 0.19816436, 0.36702730, 0.53115908, 0.68809435, 0.83547606, 0.97109082, 1.09290224, 1.19908157, 1.28803517, 1.35842852, 1.40920623, 1.43960801, 1.44918000, 1.43778167, 1.40558792, 1.35308641, 1.28107029, 1.19062620, 1.08311799, 0.96016616, 0.82362351, 0.67554727, 0.51816814, 0.35385676, 0.18508806, 0.01440398, -0.15562469, -0.32243702, -0.48352044, -0.63644858, -0.77891767, -0.90878129, -1.02408258, -1.12308374, -1.20429210, -1.26648260, -1.30871626, -1.33035422, -1.33106740, -1.31084146, -1.26997698, -1.20908496, -1.12907763, -1.02471062, 
0.00097656, 2.48184541, -1.87926350, -1.80422260, -1.70204350, -1.57426301, -1.42280300, -1.24994150, -1.05827840, -0.85069639, -0.63031758, -0.40045653, -0.16457042, 0.07379297, 0.31104862, 0.54362817, 0.76803362, 0.98088992, 1.17899576, 1.35937168, 1.51930493, 1.65639025, 1.76856603, 1.85414537, 1.91184138, 1.94078661, 1.94054605, 1.91112366, 1.85296239, 1.76693742, 1.65434305, 1.51687324, 1.35659608, 1.17592277, 0.97757125, 0.76452539, 0.53999010, 0.30734312, 0.07008418, -0.16821758, -0.40397732, -0.63364843, -0.85377587, -1.06104811, -1.25234699, -1.42479456, -1.57579641, -1.70308068, -1.80473224, -1.87922146, -1.92542726, -1.94265396, -1.93064172, -1.88957048, -1.82005724, -1.72314677, -1.60029592, -1.45335168, -1.28452342, -1.09634965, -0.89165983, -0.67353185, -0.44524567, -0.21023406, 0.02796909, 0.26578190, 0.49962835, 0.72599213, 0.94146947, 1.14282035, 1.32701725, 1.49129068, 1.63317081, 1.75052468, 1.84158820, 1.90499276, 1.93978575, 1.94544494, 1.92188631, 1.86946531, 1.78897153, 1.68161681, 1.54901702, 1.39316776, 1.21641433, 1.02141645, 0.81110829, 0.58865432, 0.35740167, 0.12082987, -0.11750155, -0.35400659, -0.58512670, -0.80738429, -1.01743508, -1.21211837, -1.38850459, -1.54393935, -1.67608339, -1.78294774, -1.86292364, -1.91480675, -1.93781528, -1.93160168, -1.89625794, -1.83231420, -1.74073071, -1.62288347, -1.48054348, -1.31585013, -1.13127900, -0.92960464, -0.71385883, -0.48728500, -0.25328941, -0.01538995, 0.22283679, 0.45780933, 0.68599513, 0.90396374, 1.10843842, 1.29634539, 1.46486008, 1.61144962, 1.73391092, 1.83040382, 1.89947876, 1.94009859, 1.95165418, 1.93397353, 1.88732443, 1.81241037, 1.71036002, 1.58271018, 1.43138273, 1.25865569, 1.06712897, 0.85968525, 0.63944663, 0.40972768, 0.17398557, -0.06423191, -0.30133974, -0.53376957, -0.75802338, -0.97072614, -1.16867652, -1.34889509, -1.50866908, -1.64559322, -1.75760593, -1.84302028, -1.90054940, -1.92932583, -1.92891456, -1.89931956, -1.84098376, -1.75478236, -1.64200966, -1.50435960, -1.34390030, -1.16304292, -0.96450543, -0.75127170, -0.52654663, -0.29370796, -0.05625542, 0.18224184, 0.41819899, 0.64806942, 0.86839808, 1.07587346, 1.26737737, 1.44003189, 1.59124260, 1.71873763, 1.82060185, 1.89530565, 1.94172794, 1.95917303, 1.94738109, 1.90653205, 1.83724293, 1.74055848, 1.61793556, 1.47122116, 1.30262464, 1.11468452, 0.91023026, 0.69233974, 0.46429293, 0.22952260, -0.00843737, -0.24600508, -0.47960453, -0.70571940, -0.92094592, -1.12204408, -1.30598635, -1.47000323, -1.61162493, -1.72871844, -1.81951970, -1.88266009, -1.91718701, -1.92257821, -1.89874969, -1.84605689, -1.76528941, -1.65765908, -1.52478178, -1.36865309, -1.19161832, -0.99633720, -0.78574389, -0.56300286, -0.33146126, -0.09459859, 0.14402562, 0.38082535, 0.61224204, 0.83479813, 1.04514933, 1.24013494, 1.41682538, 1.57256627, 1.70501835, 1.81219264, 1.89248039, 1.94467726, 1.96800145, 1.96210543, 1.92708118, 1.86345882, 1.77219863, 1.65467659, 1.51266371, 1.34829937, 1.16405917, 0.96271764, 0.74730657, 0.52106939, 0.28741236, 0.04985336, -0.18803102, -0.42265928, -0.65049890, -0.86811942, -1.07224410, -1.25979916, -1.42796004, -1.57419385, -1.69629752, -1.79243089, -1.86114439, -1.90140088, -1.91259120, -1.89454339, -1.84752521, -1.77224018, -1.66981694, -1.54179231, -1.39008816, -1.21698251, -1.02507527, -0.81724913, -0.59662617, -0.36652099, -0.13039073, 0.10821680, 0.34571659, 0.57854028, 0.80318987, 1.01629031, 1.21464029, 1.39526035, 1.55543774, 1.69276720, 1.80518713, 1.89101060, 1.94895076, 1.97814013, 1.97814370, 1.94896546, 1.89104833, 1.80526750, 1.69291727, 1.55569159, 1.39565858, 1.21522941, 1.01712203, 0.80432031, 0.58002917, 0.34762632, 0.11061152, -0.12744609, -0.36296169, -0.59238867, -0.81227196, -1.01930007, -1.21035480, -1.38255823, -1.53331594, -1.66035607, -1.76176349, -1.83600857, -1.88197023, -1.89895278, -1.88669641, -1.84538103, -1.77562365, -1.67846904, -1.55537405, -1.40818567, -1.23911327, -1.05069535, -0.84576140, -0.62738927, -0.39885895, -0.16360320, 0.07484409, 0.31290104, 0.54699163, 0.77359956, 0.98932103, 1.19091605, 1.37535709, 1.53987466, 1.68199894, 1.79959695, 1.89090461, 1.95455331, 1.98959044, 1.99549377, 1.97217927, 1.92000242, 1.83975278, 1.73264220, 1.60028656, 1.44468143, 1.26817214, 1.07341840, 0.86335439, 0.64114455, 0.41013605, 0.17380839, -0.06427889, -0.30053980, -0.53141576, -0.75342921, -0.96323586, -1.15767501, -1.33381709, -1.48900771, -1.62090761, -1.72752781, -1.80725957, -1.85889855, -1.88166293, -1.87520519, -1.83961732, -1.77542943, -1.68360180, -1.56551042, -1.42292629, -1.25798880, -1.07317353, -0.87125503, -0.65526508, -0.42844711, -0.19420738, 0.04393622, 0.28240711, 0.51762379, 0.74605373, 0.96426648, 1.16898530, 1.35713641, 1.52589524, 1.67272891, 1.79543435, 1.89217139, 1.96149048, 2.00235445, 2.01415418, 1.99671767, 1.95031271, 1.87564280, 1.77383658, 1.64643088, 1.49534758, 1.32286468, 1.13158210, 0.92438251, 0.70438803, 0.47491322, 0.23941526, 0.00144192, -0.23542177, -0.46760746, -0.69161713, -0.90407575, -1.10178199, -1.28175642, -1.44128626, -1.57796627, -1.68973484, -1.77490505, -1.83219003, -1.86072232, -1.86006690, -1.83022776, -1.77164783, -1.68520228, -1.57218544, -1.43429124, -1.27358780, -1.09248628, -0.89370465, -0.68022678, -0.45525757, -0.22217475, 0.01552192, 0.25426332, 0.49046461, 0.72057918, 0.94115199, 1.14887151, 1.34061956, 1.51351822, 1.66497306, 1.79271224, 1.89482060, 1.96976854, 2.01643497, 2.03412420, 2.02257640, 1.98197151, 1.91292652, 1.81648622, 1.69410744, 1.54763717, 1.37928479, 1.19158881, 0.98737870, 0.76973231, 0.54192965, 0.30740346, 0.06968763, -0.16763594, -0.40099125, -0.62686198, -0.84184436, -1.04269837, -1.22639650, -1.39016925, -1.53154680, -1.64839618, -1.73895330, -1.80184954, -1.83613232, -1.84127938, -1.81720672, -1.76426978, -1.68325816, -1.57538369, -1.44226224, -1.28588941, -1.10861050, -0.91308525, -0.70224780, -0.47926263, -0.24747688, -0.01037007, 0.22849827, 0.46554214, 0.69720298, 0.92000321, 1.13059855, 1.32582830, 1.50276288, 1.65874791, 1.79144413, 1.89886256, 1.97939445, 2.03183547, 2.05540380, 2.04975191, 2.01497180, 1.95159358, 1.86057753, 1.74329963, 1.60153090, 1.43741070, 1.25341464, 1.05231725, 0.83715032, 0.61115728, 0.37774439, 0.14042953, -0.09721071, -0.33159483, -0.55919030, -0.77656668, -0.98044722, -1.16775814, -1.33567488, -1.48166456, -1.60352409, -1.69941331, -1.79043701, -1.79544132, 
