shooting_method
0.001
29.728452532107127
0.058205626
0.00000000, 0.00000000
0.00100000, 0.02972845
0.00200000, 0.05945686
0.00300000, 0.08918522
0.00400000, 0.11891348
0.00500000, 0.14864162
0.00600000, 0.17836960
0.00700000, 0.20809738
0.00800000, 0.23782493
0.00900000, 0.26755221
0.01000000, 0.29727918
0.01100000, 0.32700581
0.01200000, 0.35673205
0.01300000, 0.38645786
0.01400000, 0.41618320
0.01500000, 0.44590802
0.01600000, 0.47563228
0.01700000, 0.50535594
0.01800000, 0.53507893
0.01900000, 0.56480122
0.02000000, 0.59452275
0.02100000, 0.62424346
0.02200000, 0.65396331
0.02300000, 0.68368223
0.02400000, 0.71340018
0.02500000, 0.74311708
0.02600000, 0.77283288
0.02700000, 0.80254752
0.02800000, 0.83226092
0.02900000, 0.86197302
0.03000000, 0.89168376
0.03100000, 0.92139306
0.03200000, 0.95110084
0.03300000, 0.98080703
0.03400000, 1.01051156
0.03500000, 1.04021434
0.03600000, 1.06991529
0.03700000, 1.09961433
0.03800000, 1.12931136
0.03900000, 1.15900630
0.04000000, 1.18869905
0.04100000, 1.21838952
0.04200000, 1.24807761
0.04300000, 1.27776321
0.04400000, 1.30744622
0.04500000, 1.33712654
0.04600000, 1.36680405
0.04700000, 1.39647863
0.04800000, 1.42615018
0.04900000, 1.45581856
0.05000000, 1.48548365
0.05100000, 1.51514533
0.05200000, 1.54480345
0.05300000, 1.57445789
0.05400000, 1.60410850
0.05500000, 1.63375514
0.05600000, 1.66339765
0.05700000, 1.69303588
0.05800000, 1.72266968
0.05900000, 1.75229888
0.06000000, 1.78192331
0.06100000, 1.81154280
0.06200000, 1.84115716
0.06300000, 1.87076623
0.06400000, 1.90036980
0.06500000, 1.92996768
0.06600000, 1.95955967
0.06700000, 1.98914556
0.06800000, 2.01872515
0.06900000, 2.04829820
0.07000000, 2.07786450
0.07100000, 2.10742382
0.07200000, 2.13697590
0.07300000, 2.16652051
0.07400000, 2.19605739
0.07500000, 2.22558628
0.07600000, 2.25510691
0.07700000, 2.28461901
0.07800000, 2.31412228
0.07900000, 2.34361644
0.08000000, 2.37310117
0.08100000, 2.40257618
0.08200000, 2.43204113
0.08300000, 2.46149570
0.08400000, 2.49093955
0.08500000, 2.52037232
0.08600000, 2.54979366
0.08700000, 2.57920319
0.08800000, 2.60860053
0.08900000, 2.63798530
0.09000000, 2.66735708
0.09100000, 2.69671545
0.09200000, 2.72606000
0.09300000, 2.75539027
0.09400000, 2.78470581
0.09500000, 2.81400615
0.09600000, 2.84329082
0.09700000, 2.87255932
0.09800000, 2.90181113
0.09900000, 2.93104573
0.10000000, 2.96026258
0.10100000, 2.98946113
0.10200000, 3.01864081
0.10300000, 3.04780102
0.10400000, 3.07694115
0.10500000, 3.10606060
0.10600000, 3.13515871
0.10700000, 3.16423482
0.10800000, 3.19328827
0.10900000, 3.22231834
0.11000000, 3.25132433
0.11100000, 3.28030549
0.11200000, 3.30926106
0.11300000, 3.33819027
0.11400000, 3.36709231
0.11500000, 3.39596635
0.11600000, 3.42481154
0.11700000, 3.45362702
0.11800000, 3.48241188
0.11900000, 3.51116520
0.12000000, 3.53988603
0.12100000, 3.56857339
0.12200000, 3.59722629
0.12300000, 3.62584369
0.12400000, 3.65442453
0.12500000, 3.68296772
0.12600000, 3.71147214
0.12700000, 3.73993665
0.12800000, 3.76836006
0.12900000, 3.79674115
0.13000000, 3.82507869
0.13100000, 3.85337139
0.13200000, 3.88161794
0.13300000, 3.90981698
0.13400000, 3.93796712
0.13500000, 3.96606695
0.13600000, 3.99411500
0.13700000, 4.02210977
0.13800000, 4.05004972
0.13900000, 4.07793326
0.14000000, 4.10575877
0.14100000, 4.13352460
0.14200000, 4.16122902
0.14300000, 4.18887029
0.14400000, 4.21644660
0.14500000, 4.24395612
0.14600000, 4.27139695
0.14700000, 4.29876716
0.14800000, 4.32606475
0.14900000, 4.35328770
0.15000000, 4.38043390
0.15100000, 4.40750123
0.15200000, 4.43448749
0.15300000, 4.46139044
0.15400000, 4.48820777
0.15500000, 4.51493714
0.15600000, 4.54157613
0.15700000, 4.56812228
0.15800000, 4.59457306
0.15900000, 4.62092588
0.16000000, 4.64717812
0.16100000, 4.67332706
0.16200000, 4.69936994
0.16300000, 4.72530394
0.16400000, 4.75112617
0.16500000, 4.77683368
0.16600000, 4.80242345
0.16700000, 4.82789242
0.16800000, 4.85323743
0.16900000, 4.87845528
0.17000000, 4.90354270
0.17100000, 4.92849635
0.17200000, 4.95331282
0.17300000, 4.97798864
0.17400000, 5.00252027
0.17500000, 5.02690411
0.17600000, 5.05113648
0.17700000, 5.07521365
0.17800000, 5.09913181
0.17900000, 5.12288708
0.18000000, 5.14647553
0.18100000, 5.16989314
0.18200000, 5.19313586
0.18300000, 5.21619953
0.18400000, 5.23907997
0.18500000, 5.26177291
0.18600000, 5.28427402
0.18700000, 5.30657891
0.18800000, 5.32868314
0.18900000, 5.35058220
0.19000000, 5.37227152
0.19100000, 5.39374649
0.19200000, 5.41500242
0.19300000, 5.43603460
0.19400000, 5.45683824
0.19500000, 5.47740853
0.19600000, 5.49774058
0.19700000, 5.51782949
0.19800000, 5.53767031
0.19900000, 5.55725803
0.20000000, 5.57658764
0.20100000, 5.59565408
0.20200000, 5.61445227
0.20300000, 5.63297709
0.20400000, 5.65122342
0.20500000, 5.66918610
0.20600000, 5.68685999
0.20700000, 5.70423991
0.20800000, 5.72132069
0.20900000, 5.73809716
0.21000000, 5.75456416
0.21100000, 5.77071654
0.21200000, 5.78654915
