0.005000000000000001
0.0005000000000000001
0.001461208
39
2.00000000, 2.00000000, 2.00000000, 2.00000000, 2.00000000, 2.00000000, 2.00000000, 2.00000000, 2.00000000, 2.00000000, 2.00000000, 2.00000000, 2.00000000, 2.00000000, 2.00000000, 2.00000000, 2.00000000, 2.00000000, 2.00000000, 
1.00000000, 1.13589635, 1.26308724, 1.38291326, 1.49658931, 1.60522989, 1.70987127, 1.81149122, 1.91102671, 2.00939020, 2.10748498, 2.20621999, 2.30652462, 2.40936390, 2.51575452, 2.62678221, 2.74362088, 2.86755419, 3.00000000, 
1.00000000, 1.11577807, 1.23098605, 1.34543584, 1.45902222, 1.57170941, 1.68351916, 1.79451999, 1.90481727, 2.01454379, 2.12385073, 2.23289861, 2.34184825, 2.45085128, 2.56004021, 2.66951769, 2.77934458, 2.88952678, 3.00000000, 
1.00000000, 1.11505144, 1.22969411, 1.34384211, 1.45743262, 1.57042659, 1.68280839, 1.79458453, 1.90578157, 2.01644355, 2.12662889, 2.23640699, 2.34585473, 2.45505290, 2.56408280, 2.67302310, 2.78194707, 2.89092045, 3.00000000, 
1.00000000, 1.11507496, 1.22974605, 1.34393257, 1.45757454, 1.57063306, 1.68309002, 1.79494718, 1.90622466, 2.01695903, 2.12720095, 2.23701259, 2.34646482, 2.45563443, 2.56460126, 2.67344553, 2.78224532, 2.89107434, 3.00000000, 
1.00000000, 1.11508857, 1.22977348, 1.34397399, 1.45762993, 1.57070210, 1.68317193, 1.79504057, 1.90632748, 2.01706854, 2.12731375, 2.23712474, 2.34657204, 2.45573229, 2.56468550, 2.67351234, 2.78229160, 2.89109797, 3.00000000, 
1.00000000, 1.11509114, 1.22977868, 1.34398181, 1.45764032, 1.57071489, 1.68318686, 1.79505732, 1.90634562, 2.01708755, 2.12733304, 2.23714366, 2.34658991, 2.45574846, 2.56469934, 2.67352327, 2.78229917, 2.89110185, 3.00000000, 
1.00000000, 1.11509150, 1.22977941, 1.34398293, 1.45764181, 1.57071673, 1.68318903, 1.79505976, 1.90634827, 2.01709033, 2.12733587, 2.23714644, 2.34659255, 2.45575086, 2.56470140, 2.67352491, 2.78230031, 2.89110244, 3.00000000, 
1.00000000, 1.11509154, 1.22977950, 1.34398306, 1.45764199, 1.57071696, 1.68318930, 1.79506006, 1.90634860, 2.01709068, 2.12733623, 2.23714680, 2.34659290, 2.45575117, 2.56470167, 2.67352513, 2.78230047, 2.89110252, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764200, 1.57071698, 1.68318932, 1.79506009, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470170, 2.67352515, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
1.00000000, 1.11509154, 1.22977951, 1.34398308, 1.45764201, 1.57071698, 1.68318933, 1.79506010, 1.90634864, 2.01709072, 2.12733627, 2.23714684, 2.34659294, 2.45575121, 2.56470171, 2.67352516, 2.78230049, 2.89110253, 3.00000000, 
